Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLSe7qSkEiktIuIr7tV6y73e-jB_uaeGUWgQr0B5TfokoxO_9Qw/viewform,https://docs.google.com/spreadsheets/d/1oplbl66w-19BqngJuCwnhEWyJJixrGC4tRLB4TVSejA,6,s55/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSKYR-Y4vdQjyyKzlhyvwYCn1p-QV8tikvg_fP6p0EbxCDnpDdmT6dRUfHcK4BPQhaZh6IxFNIF0sJ5/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSKYR-Y4vdQjyyKzlhyvwYCn1p-QV8tikvg_fP6p0EbxCDnpDdmT6dRUfHcK4BPQhaZh6IxFNIF0sJ5/pubhtml,TRUE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSKYR-Y4vdQjyyKzlhyvwYCn1p-QV8tikvg_fP6p0EbxCDnpDdmT6dRUfHcK4BPQhaZh6IxFNIF0sJ5/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSewoG_fDeFsrybl-wrzqbx-eq0EH3MTXMFFxK-NHv69yW4vyQ/viewform,https://docs.google.com/spreadsheets/d/1WxnpVM5sZ3xtlsv_VxVLNTXRGVFpkzOstlsSbe0TWjk,7,s55/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS9_MBukU76ttFU9uzor2dtK9Icy1pKlSqgb0Tv3fApW3iLUCZOwRcRjHVzeJNUjn7LPWx1uk0zx_6j/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vS9_MBukU76ttFU9uzor2dtK9Icy1pKlSqgb0Tv3fApW3iLUCZOwRcRjHVzeJNUjn7LPWx1uk0zx_6j/pubhtml,TRUE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS9_MBukU76ttFU9uzor2dtK9Icy1pKlSqgb0Tv3fApW3iLUCZOwRcRjHVzeJNUjn7LPWx1uk0zx_6j/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSfdqDqY_fjdYIzab5-HG7Cv6odxvBZpLXNt2jn618tVoiTHoA/viewform,https://docs.google.com/spreadsheets/d/1pk8JZhlYFQtkDH1DCCrQBWKtOpbHMkXb9r1m-YJBeWs,6,s55/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQ4lFWgG1CxQPMvJi0_Xe2939sRstHHsW0FZVpRUmX5E7xGBPa_LHXOmTgcj7O5tl73Wx10yeC7TgB4/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQ4lFWgG1CxQPMvJi0_Xe2939sRstHHsW0FZVpRUmX5E7xGBPa_LHXOmTgcj7O5tl73Wx10yeC7TgB4/pubhtml,TRUE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQ4lFWgG1CxQPMvJi0_Xe2939sRstHHsW0FZVpRUmX5E7xGBPa_LHXOmTgcj7O5tl73Wx10yeC7TgB4/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLSdNtfcbKsvTROdiTZsVM6ak7m6CLlFjG0rp_ly9EvcwKF8XYw/viewform,https://docs.google.com/spreadsheets/d/1SrleSnOT7r2lXIabOPnTB4pHDEGSEjVvH6y8FukI9_s,6,s55/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRBITVxPvenpa8vFNEvgq6JLorjlBdiS-NlWgLn_npedYZeUDC5rv-3qBMOOpuRTP6SWUmCY2S1qZxP/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRBITVxPvenpa8vFNEvgq6JLorjlBdiS-NlWgLn_npedYZeUDC5rv-3qBMOOpuRTP6SWUmCY2S1qZxP/pubhtml,TRUE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRBITVxPvenpa8vFNEvgq6JLorjlBdiS-NlWgLn_npedYZeUDC5rv-3qBMOOpuRTP6SWUmCY2S1qZxP/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSfUTaRCgGS6rW19weGYxofQuBJi66ZwD84wpktHokySvxi0kg/viewform,https://docs.google.com/spreadsheets/d/1DfaFrJtIHEFseLZGPKrrF9d0oLUFmZ-FtAcfolFqueI,6,s55/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRw1NRH1NlTeeJ6-ktH2l9fuaSvrC2NevwUd2sv1LE98WSw48Z7K5KCfWqWgLBQLetpysWiftFloSYJ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRw1NRH1NlTeeJ6-ktH2l9fuaSvrC2NevwUd2sv1LE98WSw48Z7K5KCfWqWgLBQLetpysWiftFloSYJ/pubhtml,TRUE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRw1NRH1NlTeeJ6-ktH2l9fuaSvrC2NevwUd2sv1LE98WSw48Z7K5KCfWqWgLBQLetpysWiftFloSYJ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSfivl7AUh0ydMwZ0O4iY7sNnN_ghTcFTjR3yYh5zExIuvSHmQ/viewform,https://docs.google.com/spreadsheets/d/1TFGHXEMqIxgDnmX4IuCJ_G7u6IP_9lCOrVhySV63lS0,6,s55/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTpYHyE3hQorQ1L5mJTHFxNTvEn_CoUX69hENQnUmhipvIFasHQcf0IHMwFUTeCleZVI4DMxdiq9KzT/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTpYHyE3hQorQ1L5mJTHFxNTvEn_CoUX69hENQnUmhipvIFasHQcf0IHMwFUTeCleZVI4DMxdiq9KzT/pubhtml,TRUE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTpYHyE3hQorQ1L5mJTHFxNTvEn_CoUX69hENQnUmhipvIFasHQcf0IHMwFUTeCleZVI4DMxdiq9KzT/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSfbTcNAuqELU3Jhlut9SxrNPWyfW_bE_iXlLbTVQKQ-0D8hGg/viewform,https://docs.google.com/spreadsheets/d/1MP4DTMkvAJSrjzZc6p00oQmcb1h6V1bqLwEc8hkoVxg,6,s55/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRqhohC0Tp9eUvdwv-rlWqrGc3i48xkcl3Getp5pK0d13l2RJEHLEfPxGdaGGyW9Co4MEQvniMVpWIy/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRqhohC0Tp9eUvdwv-rlWqrGc3i48xkcl3Getp5pK0d13l2RJEHLEfPxGdaGGyW9Co4MEQvniMVpWIy/pubhtml,TRUE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRqhohC0Tp9eUvdwv-rlWqrGc3i48xkcl3Getp5pK0d13l2RJEHLEfPxGdaGGyW9Co4MEQvniMVpWIy/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSc0HQVzgS5z7P1ijRmNpP88iQLj_d4Tof9Ykpwsj7yqFUnixA/viewform,https://docs.google.com/spreadsheets/d/1CccA54_Qtr0hEcjfciG8mRr0Rx4L7lE0-HXcWq-wZzM,6,s55/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQcH9hHQ_QNYf8OIIj9C5yBpddAuaFlE-44sVCnIwVj3mE5RDaRa9DKSdOOsEQi9CogVKGikq1wgw0B/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQcH9hHQ_QNYf8OIIj9C5yBpddAuaFlE-44sVCnIwVj3mE5RDaRa9DKSdOOsEQi9CogVKGikq1wgw0B/pubhtml,TRUE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQcH9hHQ_QNYf8OIIj9C5yBpddAuaFlE-44sVCnIwVj3mE5RDaRa9DKSdOOsEQi9CogVKGikq1wgw0B/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLSes1qrszWK8q9R47Nt1XnCo-cV9FB85c3HThRx9LJRH3vNOyw/viewform,https://docs.google.com/spreadsheets/d/11HenhpJ1nGxKBf-lQQnLIpk36wVP2NY0JICF1RasBsE,6,s55/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRxOxSsqBxGBvIH1Fc_3wkoRgGltbOnGQ4l9rKQWRTrdxKnpe0nzJr4LebG0YPlC2io7IFcsmKwGo7P/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRxOxSsqBxGBvIH1Fc_3wkoRgGltbOnGQ4l9rKQWRTrdxKnpe0nzJr4LebG0YPlC2io7IFcsmKwGo7P/pubhtml,TRUE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRxOxSsqBxGBvIH1Fc_3wkoRgGltbOnGQ4l9rKQWRTrdxKnpe0nzJr4LebG0YPlC2io7IFcsmKwGo7P/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSfemoZvEw8bvDJMfaEOTNleiKukNpmnF4jKAzXcR8Lt8uOJAA/viewform,https://docs.google.com/spreadsheets/d/1qiFI6LHLF_PUlbPwzkLsYRfiNrVoMf1Xr6tP1cgu_rI,6,s55/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5W5lcHEo0-0bmwWeWqMjjlif0wuc18ICogPRhUYf_3fHSWa7llGm-PcHaV8SZlDHKU2xPaPyH-IA_/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5W5lcHEo0-0bmwWeWqMjjlif0wuc18ICogPRhUYf_3fHSWa7llGm-PcHaV8SZlDHKU2xPaPyH-IA_/pubhtml,TRUE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5W5lcHEo0-0bmwWeWqMjjlif0wuc18ICogPRhUYf_3fHSWa7llGm-PcHaV8SZlDHKU2xPaPyH-IA_/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
