Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLSdW6KkBR667XnQ5JlF5epsc_yZZtjEnGbCN6PQiQDc_K4Gz1A/viewform,https://docs.google.com/spreadsheets/d/1rAsELvjX-exA323vRP4CgTHU3k_k0ihboKbtw6QWb8I,7,s75/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRdoYecJm76vnrwnwfDiuRmO82Y41y0xuV5NvWFnGbZmXlokpCCCbK6_KAxZ6irLAPS8kI7eEwsewD2/pubhtml?gid=1115140876&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRdoYecJm76vnrwnwfDiuRmO82Y41y0xuV5NvWFnGbZmXlokpCCCbK6_KAxZ6irLAPS8kI7eEwsewD2/pubhtml,TRUE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRdoYecJm76vnrwnwfDiuRmO82Y41y0xuV5NvWFnGbZmXlokpCCCbK6_KAxZ6irLAPS8kI7eEwsewD2/pubhtml?gid=1115140876&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSf9ujyaAWlmTCnqx31z7KuRKBYwrGpEDDBujfa3G7tPTfPV9w/viewform,https://docs.google.com/spreadsheets/d/1_DE0TzqVKQQLcINO2EhVSxqZPbJynhduu-DhBro02Go,6,s75/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTL6Qdp4Kr2jrnVk6pQkzUzM3iJsxb-rrtN8D3sslp-YZ4bKS0ISJTh8TGYoqhQ23oss-iof3UXzKUP/pubhtml?gid=902697810&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTL6Qdp4Kr2jrnVk6pQkzUzM3iJsxb-rrtN8D3sslp-YZ4bKS0ISJTh8TGYoqhQ23oss-iof3UXzKUP/pubhtml,TRUE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTL6Qdp4Kr2jrnVk6pQkzUzM3iJsxb-rrtN8D3sslp-YZ4bKS0ISJTh8TGYoqhQ23oss-iof3UXzKUP/pubhtml?gid=902697810&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSeSVrO9CsxIlzalJa9q-MgkO1jQHrel5bl2aHlhXx97LZ4voQ/viewform,https://docs.google.com/spreadsheets/d/1yfjxzJsWF7I-idz7q9Whw-7sRMnXWUpUpzhFTz1XVEQ,6,s75/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQDZjRCtm0uYHfCMW39VpoYtIoYa_cfeSKyGNkkvwdIOLr8jAijx2DGcIJvEEkSF8RTRcPhT4qw65Ls/pubhtml?gid=1432881783&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQDZjRCtm0uYHfCMW39VpoYtIoYa_cfeSKyGNkkvwdIOLr8jAijx2DGcIJvEEkSF8RTRcPhT4qw65Ls/pubhtml,TRUE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQDZjRCtm0uYHfCMW39VpoYtIoYa_cfeSKyGNkkvwdIOLr8jAijx2DGcIJvEEkSF8RTRcPhT4qw65Ls/pubhtml?gid=1432881783&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLScbF6wwqGEDDXGgDvGCRrrUlZBttMsBT2QV9-Dz0qlnaEI-zg/viewform,https://docs.google.com/spreadsheets/d/1Rgv-SNxFd4ISF6cmKGImnOzL1VzeCE-eCOR2bE9Xy9c,6,s75/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSFEsqBVi1EVXRh9YBabtAfDisVrkQ53sWoZFHfaS-fTwUuZohPArtXu6ncZ64KfJPO4plrYD-zFvv5/pubhtml?gid=140008952&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSFEsqBVi1EVXRh9YBabtAfDisVrkQ53sWoZFHfaS-fTwUuZohPArtXu6ncZ64KfJPO4plrYD-zFvv5/pubhtml,TRUE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSFEsqBVi1EVXRh9YBabtAfDisVrkQ53sWoZFHfaS-fTwUuZohPArtXu6ncZ64KfJPO4plrYD-zFvv5/pubhtml?gid=140008952&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSfXwF7ea4UECeY8kju4XQOlt8bKoBN2hnIWxp1I3Ldy0cPO3w/viewform,https://docs.google.com/spreadsheets/d/1PYbJinLz-GtHCT7Ieq0VRr7agEOSC2SjmVg05vBo3wY,6,s75/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRNYV8WbcZgh-au35_sdMCmL9ENicCmdyH5IL0jSD9j9WFQ12owKl4-kniFcu4UcieUCK5jHP7DLstZ/pubhtml?gid=859087943&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRNYV8WbcZgh-au35_sdMCmL9ENicCmdyH5IL0jSD9j9WFQ12owKl4-kniFcu4UcieUCK5jHP7DLstZ/pubhtml,TRUE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRNYV8WbcZgh-au35_sdMCmL9ENicCmdyH5IL0jSD9j9WFQ12owKl4-kniFcu4UcieUCK5jHP7DLstZ/pubhtml?gid=859087943&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSc3RDnmFGv1O3A8WgWiN1am4sn-ITiCnGLDX4KZDHB1tiAjKg/viewform,https://docs.google.com/spreadsheets/d/1MlwT9T_KRSD1KTYNPyBt_KNFIznl37pKB80bv8_Twp0,6,s75/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSK64cxTL_S2fRLHL7dk9wIJXmDYpaOFDXIwTyQ4BHecOjue-Q_pyBC_9HhAahTnzbKz3DPGgKVr-py/pubhtml?gid=368740192&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSK64cxTL_S2fRLHL7dk9wIJXmDYpaOFDXIwTyQ4BHecOjue-Q_pyBC_9HhAahTnzbKz3DPGgKVr-py/pubhtml,TRUE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSK64cxTL_S2fRLHL7dk9wIJXmDYpaOFDXIwTyQ4BHecOjue-Q_pyBC_9HhAahTnzbKz3DPGgKVr-py/pubhtml?gid=368740192&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSfXB7DHQSZ4zhSgh7Ymf4CY2IFNqu91zGHSjvEljEdk_V8-IA/viewform,https://docs.google.com/spreadsheets/d/1QvbMoNKzrpNq2DYDeO307d9qr1o8TJqt9B5qfZA6DsU,6,s75/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTavYPRAv8eFxeFD8A6JCLKZ9Qfzg4EN-ThigmtAHz137USH93lFS9xuDG980nxPeRwvNeFTCrWEX5L/pubhtml?gid=694061531&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTavYPRAv8eFxeFD8A6JCLKZ9Qfzg4EN-ThigmtAHz137USH93lFS9xuDG980nxPeRwvNeFTCrWEX5L/pubhtml,TRUE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTavYPRAv8eFxeFD8A6JCLKZ9Qfzg4EN-ThigmtAHz137USH93lFS9xuDG980nxPeRwvNeFTCrWEX5L/pubhtml?gid=694061531&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLScfkOBU_hFC8_SKi0nX78hiX0p9g70yCfgaTvIKDeC1mq9ieg/viewform,https://docs.google.com/spreadsheets/d/1aqB0L6bwiVarLm-6Mo7nmAsyk0XrCWbycS5sofVBJRk,6,s75/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQNglz1Ma4oSnJDQI-5LU3IBAKsMoyQbfwEqpo_9N4fX96G5tj3piYNcEmHg0IZyz69GQ6ZOBQNl93x/pubhtml?gid=1264043474&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQNglz1Ma4oSnJDQI-5LU3IBAKsMoyQbfwEqpo_9N4fX96G5tj3piYNcEmHg0IZyz69GQ6ZOBQNl93x/pubhtml,TRUE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQNglz1Ma4oSnJDQI-5LU3IBAKsMoyQbfwEqpo_9N4fX96G5tj3piYNcEmHg0IZyz69GQ6ZOBQNl93x/pubhtml?gid=1264043474&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLSexCYpGAvi2biDVNGp-3tnEYoE934dcA-nkWjj7ORB_hR7Bag/viewform,https://docs.google.com/spreadsheets/d/1z0_CFnSMJJqae9MJQBz5_H1mYzIxEoKeCgxqkoF9vmU,6,s75/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQeZvth1_jkMPXGI7H9qw7xY1TAg2vM9iKajIHFSj4KnC1yj5yj_oZLObCYd3bW03viW-qzAqVeKBRH/pubhtml?gid=774730454&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQeZvth1_jkMPXGI7H9qw7xY1TAg2vM9iKajIHFSj4KnC1yj5yj_oZLObCYd3bW03viW-qzAqVeKBRH/pubhtml,TRUE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQeZvth1_jkMPXGI7H9qw7xY1TAg2vM9iKajIHFSj4KnC1yj5yj_oZLObCYd3bW03viW-qzAqVeKBRH/pubhtml?gid=774730454&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSeH_TC8Dl4Kb8-gIUAmP9mDu_Re0fu_rjYBHJ6kGMcW5Dr1kQ/viewform,https://docs.google.com/spreadsheets/d/1HN_bfhu3VDhiTo3NoYgKisQ8JvaA8xK7ClkhER6wXkA,6,s75/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRtNa2GTcDuNytX8tIvRCop1VnSnjWSihk8ywg2NdktB1csa6GAMGc1R-iRGyIQw1t4T04nU1g4Y9vc/pubhtml?gid=903940871&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRtNa2GTcDuNytX8tIvRCop1VnSnjWSihk8ywg2NdktB1csa6GAMGc1R-iRGyIQw1t4T04nU1g4Y9vc/pubhtml,TRUE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRtNa2GTcDuNytX8tIvRCop1VnSnjWSihk8ywg2NdktB1csa6GAMGc1R-iRGyIQw1t4T04nU1g4Y9vc/pubhtml?gid=903940871&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
