Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLScneOt7pnL2K7Dv_Q0SY_ef9JVqAJX9LuG_YOi6Cg74us2ldA/viewform,https://docs.google.com/spreadsheets/d/1GMkmVc0s_jxj0HvamqTERDvLLZwaofLHXcgu9FUtCt4,6,s73/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRj39t4HqnrxlBoBnYGB3yllk2qj5tK-UuVYJNw4Y0aDZKeRQM6bluZUQQDNvnoi69rX8TJ6gJldmek/pubhtml?gid=1073758458&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRj39t4HqnrxlBoBnYGB3yllk2qj5tK-UuVYJNw4Y0aDZKeRQM6bluZUQQDNvnoi69rX8TJ6gJldmek/pubhtml,FALSE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRj39t4HqnrxlBoBnYGB3yllk2qj5tK-UuVYJNw4Y0aDZKeRQM6bluZUQQDNvnoi69rX8TJ6gJldmek/pubhtml?gid=1073758458&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSeHO-LqnLwCekZ1SXcHNs-_SVhpVRsV-HATwOBmXUJywbZIdQ/viewform,https://docs.google.com/spreadsheets/d/1PucweBkYXNUSFQddxMR2m_QTEeRdkT2RWRt5L2JGz70,6,s73/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRs3ASlFMBXSH_RDjTCZkxn8KYaLBV8An_TLUlW2K8xniuNkNq7nJTVFIrhiPo7-MQ0iBz3SGcg5GL9/pubhtml?gid=1619353945&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRs3ASlFMBXSH_RDjTCZkxn8KYaLBV8An_TLUlW2K8xniuNkNq7nJTVFIrhiPo7-MQ0iBz3SGcg5GL9/pubhtml,FALSE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRs3ASlFMBXSH_RDjTCZkxn8KYaLBV8An_TLUlW2K8xniuNkNq7nJTVFIrhiPo7-MQ0iBz3SGcg5GL9/pubhtml?gid=1619353945&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSc88nxd-fO1dJHsw1_1UIThvPzowPhTkikBXzpy4T5OZL3TIg/viewform,https://docs.google.com/spreadsheets/d/1wEDmsgH8n8UC5psQKErTLpQ8bFP8_xoZGP8ghhIKMRM,6,s73/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSFekqzUyqDmCp3q6Mf5c8JzuqMWnWKlBzhYq1zzVB3IavqIzjo4185yCPMdF1u_BEFoWBqdvZIkKt9/pubhtml?gid=1900433719&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSFekqzUyqDmCp3q6Mf5c8JzuqMWnWKlBzhYq1zzVB3IavqIzjo4185yCPMdF1u_BEFoWBqdvZIkKt9/pubhtml,FALSE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSFekqzUyqDmCp3q6Mf5c8JzuqMWnWKlBzhYq1zzVB3IavqIzjo4185yCPMdF1u_BEFoWBqdvZIkKt9/pubhtml?gid=1900433719&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLScjzCI0BxTYDP_cAFMlH8NapAY7qU3HC5um8glx3uY22QlyQg/viewform,https://docs.google.com/spreadsheets/d/1xaTjDGdFCE-DDJWaSlX_BEH0mb8L_qPf_4ZlXWXpTWo,6,s73/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vR4AOGat1qn3rO1A3InvmZm_VvvsiLg980qHp-PPYrWFOL7aetQKytrVERGl4s9c6iywDkGnhdJyTxU/pubhtml?gid=558586217&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vR4AOGat1qn3rO1A3InvmZm_VvvsiLg980qHp-PPYrWFOL7aetQKytrVERGl4s9c6iywDkGnhdJyTxU/pubhtml,FALSE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vR4AOGat1qn3rO1A3InvmZm_VvvsiLg980qHp-PPYrWFOL7aetQKytrVERGl4s9c6iywDkGnhdJyTxU/pubhtml?gid=558586217&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLScq_A57nHx5xvJR94GIS18XNoy_H3SQCzPmvv8Gkcv3VolZZg/viewform,https://docs.google.com/spreadsheets/d/1r-NYEff-vThfS8T4myM-4wrry5TZBF8uxGdLDJVfHQY,6,s73/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT-pGp-fD-YTTFKVtgRBhuKa-fj6cN5Knrp58kB0uxSmLvWDmQrnYpNcIJ2BG6rCajmZkGYy6LfLMGh/pubhtml?gid=989904945&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vT-pGp-fD-YTTFKVtgRBhuKa-fj6cN5Knrp58kB0uxSmLvWDmQrnYpNcIJ2BG6rCajmZkGYy6LfLMGh/pubhtml,FALSE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT-pGp-fD-YTTFKVtgRBhuKa-fj6cN5Knrp58kB0uxSmLvWDmQrnYpNcIJ2BG6rCajmZkGYy6LfLMGh/pubhtml?gid=989904945&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSf-lSRODE4wSjJW4YFCreQs1UX6cI_IxTDPnFb7D0eF0AwU7g/viewform,https://docs.google.com/spreadsheets/d/1mqbuqX-zcdNUzupI8b3DD6YQBANlzHLvruoKNxCA1O0,6,s73/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRG2DwCvZRYPc13KsHk00oEgJ3QUFIq4mua2-9gMMJ1Nl_VYMR4gbMHILfDnbWmsfG0Y0G80QlU69zI/pubhtml?gid=3630606&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRG2DwCvZRYPc13KsHk00oEgJ3QUFIq4mua2-9gMMJ1Nl_VYMR4gbMHILfDnbWmsfG0Y0G80QlU69zI/pubhtml,FALSE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRG2DwCvZRYPc13KsHk00oEgJ3QUFIq4mua2-9gMMJ1Nl_VYMR4gbMHILfDnbWmsfG0Y0G80QlU69zI/pubhtml?gid=3630606&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSfEA4qcZg3D6bG_ENFMLi8pFo35yAAmskPHtzYl_59Tj5nuRg/viewform,https://docs.google.com/spreadsheets/d/1V-yc4CpQdkRgW6HL5u4N902udOT7CAP4ptvzcgn1hvg,6,s73/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQBNB7LrUilckgp7_mz_Xo_ibHRsSYvyHwB0VR5cuo6B0Os9ONfUwnjnBVFZ2KOw3cpEGbyTVvbidkh/pubhtml?gid=829028543&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQBNB7LrUilckgp7_mz_Xo_ibHRsSYvyHwB0VR5cuo6B0Os9ONfUwnjnBVFZ2KOw3cpEGbyTVvbidkh/pubhtml,FALSE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQBNB7LrUilckgp7_mz_Xo_ibHRsSYvyHwB0VR5cuo6B0Os9ONfUwnjnBVFZ2KOw3cpEGbyTVvbidkh/pubhtml?gid=829028543&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSca4wlcLBaMUl9Vv26x-YNmcqqU2aGmZ7jLSc-iJzzdweS6Tg/viewform,https://docs.google.com/spreadsheets/d/195dQIYMeP63a_atzyFFtfi8bYK0UjyrRYgy7EvBEZsY,6,s73/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTCHig11wTuNMppfKtAqn289xPq_hsL8PAnslWjtuXihh7zBYwjZ6RCh9TglwttcKmUaWp_0qB9nbH1/pubhtml?gid=833819689&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTCHig11wTuNMppfKtAqn289xPq_hsL8PAnslWjtuXihh7zBYwjZ6RCh9TglwttcKmUaWp_0qB9nbH1/pubhtml,FALSE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTCHig11wTuNMppfKtAqn289xPq_hsL8PAnslWjtuXihh7zBYwjZ6RCh9TglwttcKmUaWp_0qB9nbH1/pubhtml?gid=833819689&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLSflkYnVtbAh_90m75tHZwnb6R-_AbxGq5sgkhGCR16yEmzI_A/viewform,https://docs.google.com/spreadsheets/d/1gIKOH2IdEqAHA54xVlaHvj2b1d3wBFQoVFlLxXmWE2A,6,s73/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS2-OkOSlnZS44IdQgvdPm_X_mK_cw73dDffytXu4irssbAvM4jtH_sB0sJsXC9WDPuq7RyLwqtYisU/pubhtml?gid=1319680926&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vS2-OkOSlnZS44IdQgvdPm_X_mK_cw73dDffytXu4irssbAvM4jtH_sB0sJsXC9WDPuq7RyLwqtYisU/pubhtml,FALSE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS2-OkOSlnZS44IdQgvdPm_X_mK_cw73dDffytXu4irssbAvM4jtH_sB0sJsXC9WDPuq7RyLwqtYisU/pubhtml?gid=1319680926&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSeYPCdfb9R3FzAre8MU0bxJkMVWuF8D7pcgsCXxCEyc4yuXCw/viewform,https://docs.google.com/spreadsheets/d/1KzqKHNz0zvEKKGpQIo2kTqasc9c84PXtm4Z72hx1NOo,6,s73/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSRuw17ItOu6zKkJGjvXYc4q2W0yzyabjrbP83Bq0JsOWkf36UxL8tehRMobsdEnVQfRRicsyUXR9HE/pubhtml?gid=149729625&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSRuw17ItOu6zKkJGjvXYc4q2W0yzyabjrbP83Bq0JsOWkf36UxL8tehRMobsdEnVQfRRicsyUXR9HE/pubhtml,FALSE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSRuw17ItOu6zKkJGjvXYc4q2W0yzyabjrbP83Bq0JsOWkf36UxL8tehRMobsdEnVQfRRicsyUXR9HE/pubhtml?gid=149729625&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
