Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLSc2AGVwoEXPFD4QNYQwiIN3v-82Cdn_nyLU8JwyCvm6yLnhVA/viewform,https://docs.google.com/spreadsheets/d/1E9NNYAXaypIuGAveZ9Gq3iNJGnaXIUfTbAdWBfUqQ5k,6,s52/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTwmqcOPX25M6ig_zWSqM41roCPatxTi67kKLCuD7JCuh8r1OGlSgIpVLW_wqNTlcZcDDCzgYrpUsWu/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTwmqcOPX25M6ig_zWSqM41roCPatxTi67kKLCuD7JCuh8r1OGlSgIpVLW_wqNTlcZcDDCzgYrpUsWu/pubhtml,FALSE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTwmqcOPX25M6ig_zWSqM41roCPatxTi67kKLCuD7JCuh8r1OGlSgIpVLW_wqNTlcZcDDCzgYrpUsWu/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSejCv14ywRvfHjry3DEHrrTIJQbXuQAwhJQmutXggsRQkHyEQ/viewform,https://docs.google.com/spreadsheets/d/1SxN3HLZA-18jgaAgnoieszUZPWc-RkCb0yNWkmACLmY,6,s52/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTW-jhdR6PUGvXeTBaiybmTxgyB385lHpN12XSioN6z_3qvSKMCwIOCiK8cQV11J_DsP7NaYrVkX6Qs/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTW-jhdR6PUGvXeTBaiybmTxgyB385lHpN12XSioN6z_3qvSKMCwIOCiK8cQV11J_DsP7NaYrVkX6Qs/pubhtml,FALSE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTW-jhdR6PUGvXeTBaiybmTxgyB385lHpN12XSioN6z_3qvSKMCwIOCiK8cQV11J_DsP7NaYrVkX6Qs/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSespjWFeVaEWdClipDejwIorii4ZRPule4v5-DMscuMfmYxTQ/viewform,https://docs.google.com/spreadsheets/d/1JQd89-53jIzJsFZLuBKmvsUGlHjEFf11bOM8eZeVxT8,6,s52/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT0BK3av9NBF_oL7ld0BexxQMUJU-AyNNUHbuWQ9qJm8ygcyPETxM63zPG1_nBiLuZbijEB4WAKlRSd/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vT0BK3av9NBF_oL7ld0BexxQMUJU-AyNNUHbuWQ9qJm8ygcyPETxM63zPG1_nBiLuZbijEB4WAKlRSd/pubhtml,FALSE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT0BK3av9NBF_oL7ld0BexxQMUJU-AyNNUHbuWQ9qJm8ygcyPETxM63zPG1_nBiLuZbijEB4WAKlRSd/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLSdpz7AmCuGP8wZPcb54uP7enfMWX3LLiB2ZWJzUxvU5lJQ2iA/viewform,https://docs.google.com/spreadsheets/d/1351kaSnPlOS9LUa7K2cdS-oQDGlaMLhPHb8WkHw_3gI,6,s52/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT_7f-0zKlG_H4CfklnDlW9422f40VciLonryFINRLSNLIVazTJRjP43JVf9adAB_fv9yY-3oXcze90/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vT_7f-0zKlG_H4CfklnDlW9422f40VciLonryFINRLSNLIVazTJRjP43JVf9adAB_fv9yY-3oXcze90/pubhtml,FALSE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT_7f-0zKlG_H4CfklnDlW9422f40VciLonryFINRLSNLIVazTJRjP43JVf9adAB_fv9yY-3oXcze90/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSfPFQ5irg1lRksKDrnNm5-img9pnEWAiPGc6mYz3wCeEfbY9A/viewform,https://docs.google.com/spreadsheets/d/1BJxjjKnLJpnBdbCjtTKZAYVgG06avhLK_Yf_TCv3Iao,6,s52/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSsmb06ymeXKnzGUMixHBlZqQusH-kCTnycupVRc6CNiKA3RTG4sWPp81okUvf5nqZS4qhKGEROnbA8/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSsmb06ymeXKnzGUMixHBlZqQusH-kCTnycupVRc6CNiKA3RTG4sWPp81okUvf5nqZS4qhKGEROnbA8/pubhtml,FALSE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSsmb06ymeXKnzGUMixHBlZqQusH-kCTnycupVRc6CNiKA3RTG4sWPp81okUvf5nqZS4qhKGEROnbA8/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLScb_S7zNlCbp8nqM-iAYp5ed4slhJ9AZV50OeG9yYamLiLUYA/viewform,https://docs.google.com/spreadsheets/d/1BB_T0jXB5qhiM_pQxR8u6QU_ck1WWyobeEM5D1a2hLg,6,s52/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSV7-qkNXP-_MTwIf0c9Bdf2iu0vVPzailiVWRKY23T2-lW2eqKK_cadwYwrHB-y_6zrwH13MrXk76t/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSV7-qkNXP-_MTwIf0c9Bdf2iu0vVPzailiVWRKY23T2-lW2eqKK_cadwYwrHB-y_6zrwH13MrXk76t/pubhtml,FALSE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSV7-qkNXP-_MTwIf0c9Bdf2iu0vVPzailiVWRKY23T2-lW2eqKK_cadwYwrHB-y_6zrwH13MrXk76t/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSc69DK_LUS5H4WgErgzmUIPgmRptg2x3BmWlSTFw0Z4qTHrHA/viewform,https://docs.google.com/spreadsheets/d/1DLBTrj80s4jNBWtLk0HRBHhozINm29OtDOrHtYU81ac,6,s52/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTeGmIpsVcEWyBKY2Ulj10dOO5_8_c2oC1Pj5bZdEXBTrvQ-22WikNBqRMhZUZEBC9A1yRLNz3HIiV7/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTeGmIpsVcEWyBKY2Ulj10dOO5_8_c2oC1Pj5bZdEXBTrvQ-22WikNBqRMhZUZEBC9A1yRLNz3HIiV7/pubhtml,FALSE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTeGmIpsVcEWyBKY2Ulj10dOO5_8_c2oC1Pj5bZdEXBTrvQ-22WikNBqRMhZUZEBC9A1yRLNz3HIiV7/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSdb5bpvbG4zGULFdVjqYaHDFjF0myM3-ymkECVWCRYT3vEBAA/viewform,https://docs.google.com/spreadsheets/d/1qtTRTNB2ICWodJa7eA_QD67XiDoo5iB6b3AgqHTjfXQ,7,s52/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT2od552_PyxYMgxJvi77dFkzKNIs-DLcFCGewqNo5l3fxu4PdPTwKrgUNSND2QDcMKsRTMJnXet4RV/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vT2od552_PyxYMgxJvi77dFkzKNIs-DLcFCGewqNo5l3fxu4PdPTwKrgUNSND2QDcMKsRTMJnXet4RV/pubhtml,FALSE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT2od552_PyxYMgxJvi77dFkzKNIs-DLcFCGewqNo5l3fxu4PdPTwKrgUNSND2QDcMKsRTMJnXet4RV/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLSe-6js6Jq58dyPzyWOV-KcHez9-GOoVoz9mN8eIPPBiEZn-bw/viewform,https://docs.google.com/spreadsheets/d/1Qh-0WZ8QUKieqVxr8RKFUw43_gZJXt1duMdtq9oRJvU,6,s52/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQsqNYUA8WxykknY5iCS51fJHESZQpBU8mTUfbeEEBmkHytNJJUFDgDdh_ipyIVnaQpqYKr_jnkZRNY/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQsqNYUA8WxykknY5iCS51fJHESZQpBU8mTUfbeEEBmkHytNJJUFDgDdh_ipyIVnaQpqYKr_jnkZRNY/pubhtml,FALSE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQsqNYUA8WxykknY5iCS51fJHESZQpBU8mTUfbeEEBmkHytNJJUFDgDdh_ipyIVnaQpqYKr_jnkZRNY/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLScXDs6BA9KOB64AALRL6NPHnferDd1B2AnpFit0CvvTfUMVDw/viewform,https://docs.google.com/spreadsheets/d/1aKSR5ZjpSo9hrsBrb5LfCym2FTNttmsn17BKIFnNsew,6,s52/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSzyABbZdMcUt2gVKmBbis7jPNjuWVuhCPsgU97iiEE6Hi4flwbtUIxiJ8SjWsa0aGmSbl87w5V5IKL/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSzyABbZdMcUt2gVKmBbis7jPNjuWVuhCPsgU97iiEE6Hi4flwbtUIxiJ8SjWsa0aGmSbl87w5V5IKL/pubhtml,FALSE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSzyABbZdMcUt2gVKmBbis7jPNjuWVuhCPsgU97iiEE6Hi4flwbtUIxiJ8SjWsa0aGmSbl87w5V5IKL/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
