Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLScFLyM_feZ8sR1QIaikZ9VfCrLoq3XbjP0W_5WM9Qa8YijUSA/viewform,https://docs.google.com/spreadsheets/d/1CiHmcSriu-prI_3THiV9us5YD-wMV9cZy0F2FRUt8mA,6,s47/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5FumLhD4nIkG9K-ejbfSVQfCl6THAaMxZJBYD1rbFn8GAIGgnKHesxOzQ7S5jpjPIozddh50765rq/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5FumLhD4nIkG9K-ejbfSVQfCl6THAaMxZJBYD1rbFn8GAIGgnKHesxOzQ7S5jpjPIozddh50765rq/pubhtml,TRUE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5FumLhD4nIkG9K-ejbfSVQfCl6THAaMxZJBYD1rbFn8GAIGgnKHesxOzQ7S5jpjPIozddh50765rq/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSeZPF7lrGHZEeWhP2CenDqFnYHKx-r_56CBAo0JpLVYOEdjyQ/viewform,https://docs.google.com/spreadsheets/d/1yUseCg7xYSPfjnXHsljgPCE21cnF7Xw9B7Ppqqyz3jM,6,s47/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTTIHQJisgTYvHXx8uKCJ6IlHqjlzPjCq5uU4--j5VQpk6_weugHrl9MUYRL8E_5LDH4Dzx5s9t_WEy/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTTIHQJisgTYvHXx8uKCJ6IlHqjlzPjCq5uU4--j5VQpk6_weugHrl9MUYRL8E_5LDH4Dzx5s9t_WEy/pubhtml,TRUE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTTIHQJisgTYvHXx8uKCJ6IlHqjlzPjCq5uU4--j5VQpk6_weugHrl9MUYRL8E_5LDH4Dzx5s9t_WEy/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSd7k2VPjP6mQISsGFiyq9xEOhUk77OzY1OUusggjfKpXhJFbg/viewform,https://docs.google.com/spreadsheets/d/1SRhlI-FkVD4xwQ9uqB04GnU50RwW28W_QSJSgIcyg5A,6,s47/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS5BfmmELeRbeKNMGcHdHXGGBKHGZUhfieBpgqhVpDJdoLW3pIE1oixagoqBr7MNDNYd3ZI8cPyIWJ-/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vS5BfmmELeRbeKNMGcHdHXGGBKHGZUhfieBpgqhVpDJdoLW3pIE1oixagoqBr7MNDNYd3ZI8cPyIWJ-/pubhtml,TRUE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS5BfmmELeRbeKNMGcHdHXGGBKHGZUhfieBpgqhVpDJdoLW3pIE1oixagoqBr7MNDNYd3ZI8cPyIWJ-/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLSdRGFF5I-ZS6a1-rcxOKBawuzuGRIGuaTZ4PH-rLYHEZKb_pw/viewform,https://docs.google.com/spreadsheets/d/1ocwNiMC3u-VWMV6MEMAfcsJm7o0wlZd4ckychLQhOpM,6,s47/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTKXZLryCjzdDv2vm-YAAW50yErkV2ut8Vg_75oN-_MkUmn6ITbiIuWATxMAaDl5jwi9_V46uh_luRY/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTKXZLryCjzdDv2vm-YAAW50yErkV2ut8Vg_75oN-_MkUmn6ITbiIuWATxMAaDl5jwi9_V46uh_luRY/pubhtml,TRUE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTKXZLryCjzdDv2vm-YAAW50yErkV2ut8Vg_75oN-_MkUmn6ITbiIuWATxMAaDl5jwi9_V46uh_luRY/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSeuMI3SvJAHUuA5meQCPEtXaztg169KYuPHGtMdu5EO0mv0bw/viewform,https://docs.google.com/spreadsheets/d/1_1Wcd2nDqFP-Xm3ffXvSK88vikQpeqjFUGpQyqLc7mQ,6,s47/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSrs-QekyoiuD2oJmJ0lY_EeymQ5be5Hyo_qFFZUE91dBurcgE40wPWJjMev5xLrmlrVupY3kNbCXQr/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSrs-QekyoiuD2oJmJ0lY_EeymQ5be5Hyo_qFFZUE91dBurcgE40wPWJjMev5xLrmlrVupY3kNbCXQr/pubhtml,TRUE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSrs-QekyoiuD2oJmJ0lY_EeymQ5be5Hyo_qFFZUE91dBurcgE40wPWJjMev5xLrmlrVupY3kNbCXQr/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSdMg5beZaB79dNbOjvSosNIwyL89j03JoUhAkba4MnPdsAKQQ/viewform,https://docs.google.com/spreadsheets/d/1z_C60JORWSbFE4Pz5oU_BY3yTRTwkPFJPhBOJ41NKns,6,s47/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSGq6yeJNZkZoBjaYFMgBW5JjRon7At6JpiTAVFDwhzA1QyICn5N77o7OgPXCLl6hpjdUWSmepoyoGQ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSGq6yeJNZkZoBjaYFMgBW5JjRon7At6JpiTAVFDwhzA1QyICn5N77o7OgPXCLl6hpjdUWSmepoyoGQ/pubhtml,TRUE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSGq6yeJNZkZoBjaYFMgBW5JjRon7At6JpiTAVFDwhzA1QyICn5N77o7OgPXCLl6hpjdUWSmepoyoGQ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSfn4pexdUGa7kgalm2rFjBRxwju0Yx4bYstB9W7-L39TitwRg/viewform,https://docs.google.com/spreadsheets/d/1t-fGBRmw0KeIziaHYqsClul9xy_lGyjiCJe7rgruTSY,6,s47/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRmrH1cq1IiJ6RgWDiMtMpVnTUJS1ALrnNiuTHLBohEelIWcTEP_v4h8fJ-Hq3Se5tdv9ReOXsFNSK0/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRmrH1cq1IiJ6RgWDiMtMpVnTUJS1ALrnNiuTHLBohEelIWcTEP_v4h8fJ-Hq3Se5tdv9ReOXsFNSK0/pubhtml,TRUE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRmrH1cq1IiJ6RgWDiMtMpVnTUJS1ALrnNiuTHLBohEelIWcTEP_v4h8fJ-Hq3Se5tdv9ReOXsFNSK0/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSc-H4HmFTb2ysram4BruAoe9sAT2koVGzIHU_uInihKK1GMUA/viewform,https://docs.google.com/spreadsheets/d/1xKqDbmRQ_IEaxtCJKdKAH0nSdR5A_2urnzOG94MSsSE,6,s47/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTnBtqNjiALKKYpR2JxXE0U3rFhjMFAUmdo1ROqPBKotqmPDKkN62AMWQ8Rmi3Rc3I3JVl2LAunpeQR/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTnBtqNjiALKKYpR2JxXE0U3rFhjMFAUmdo1ROqPBKotqmPDKkN62AMWQ8Rmi3Rc3I3JVl2LAunpeQR/pubhtml,TRUE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTnBtqNjiALKKYpR2JxXE0U3rFhjMFAUmdo1ROqPBKotqmPDKkN62AMWQ8Rmi3Rc3I3JVl2LAunpeQR/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLScphQQCcFnmFX0ORajEaTJQQ9h8YfC_KQN1G9fU0N-MQdCA8g/viewform,https://docs.google.com/spreadsheets/d/1IA7vTbwXleVxKDh3_PLjviyie77AXe9X9f9hHaVeLAw,6,s47/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQtI6ufloAXfCH5PxyjZa4_gjafkX6b50mwN5uhLytR2sSJhA5lIii-LU4gMZN0OUB5jgD8Efs03JeR/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQtI6ufloAXfCH5PxyjZa4_gjafkX6b50mwN5uhLytR2sSJhA5lIii-LU4gMZN0OUB5jgD8Efs03JeR/pubhtml,TRUE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQtI6ufloAXfCH5PxyjZa4_gjafkX6b50mwN5uhLytR2sSJhA5lIii-LU4gMZN0OUB5jgD8Efs03JeR/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSeYHoJKBvBaZho3IfhGKSPPvBhFfRlY7rlYAiuwbjXQBqNL1g/viewform,https://docs.google.com/spreadsheets/d/1KBdSk-c8FdNJzt5eeuVhfaIiStXhnAP5BTxeM8dEVBM,6,s47/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRJxE3ee__UCFMJ998bZATBSSG0-mWHJYCUmtjRKGSf4qxxbeK2d6MK2xHcwN9dQTdICNJSR2SRSpQr/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRJxE3ee__UCFMJ998bZATBSSG0-mWHJYCUmtjRKGSf4qxxbeK2d6MK2xHcwN9dQTdICNJSR2SRSpQr/pubhtml,TRUE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRJxE3ee__UCFMJ998bZATBSSG0-mWHJYCUmtjRKGSf4qxxbeK2d6MK2xHcwN9dQTdICNJSR2SRSpQr/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
