Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLSfX8JVhjVd6BSJUL8GpcpgOLDql8aM_3uvHspvhQznrXB0mTg/viewform,https://docs.google.com/spreadsheets/d/1DI8A3guBVqWMM-Yp0PbHG6JbTGmrqAYkqGbDdtAEF1c,6,s67/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRKR2v799yEyHuqI6uACXQNQ0RfHioNx-GizfvEqOVaGAG7zIKsbuaKwRMdC6jXIjKK3tCMWDXDw9rA/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRKR2v799yEyHuqI6uACXQNQ0RfHioNx-GizfvEqOVaGAG7zIKsbuaKwRMdC6jXIjKK3tCMWDXDw9rA/pubhtml,TRUE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRKR2v799yEyHuqI6uACXQNQ0RfHioNx-GizfvEqOVaGAG7zIKsbuaKwRMdC6jXIjKK3tCMWDXDw9rA/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSduBpfPgVzyC0b5_1mFwIX-OvFtK0_Iy2bjkbEk4dMESjIp1g/viewform,https://docs.google.com/spreadsheets/d/13MQi_YFYQffUkX0cXsIj9fPbINKcYKsACjqx3_Ex8dA,6,s67/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTVdaG_TPYn_MJkYFk9avDHQXj4504PhqgGKVwb2d8I_phCOUZF560-Lkb6EPxT4bV9sSDwrkGXO7oJ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTVdaG_TPYn_MJkYFk9avDHQXj4504PhqgGKVwb2d8I_phCOUZF560-Lkb6EPxT4bV9sSDwrkGXO7oJ/pubhtml,TRUE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTVdaG_TPYn_MJkYFk9avDHQXj4504PhqgGKVwb2d8I_phCOUZF560-Lkb6EPxT4bV9sSDwrkGXO7oJ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSf8xNFjJOQ-91vEWPDex6QvUi6T-dVm8ivYBd4L9jjzj4XgIQ/viewform,https://docs.google.com/spreadsheets/d/1G1ybKbfDaZNlxACi7pnNtg_TMOO_KMHyVuv3dwKOfzk,6,s67/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQxBbhAYKjTplWP5KwwKnqDMkxvcb5WAhdx6eOXIHU_B0q5170vdegzmeRRoxDKHxdvDBrUXzB0qGjy/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQxBbhAYKjTplWP5KwwKnqDMkxvcb5WAhdx6eOXIHU_B0q5170vdegzmeRRoxDKHxdvDBrUXzB0qGjy/pubhtml,TRUE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQxBbhAYKjTplWP5KwwKnqDMkxvcb5WAhdx6eOXIHU_B0q5170vdegzmeRRoxDKHxdvDBrUXzB0qGjy/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLScJg3jgtNDcMllRGUw5WebS32dLkX7US3OqHq67Y7fJAuO_Mg/viewform,https://docs.google.com/spreadsheets/d/1pNm93OUDNYv2UtQa3U8N68L9-GY2RpGrJYV1D3X7EjE,6,s67/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTUEIsSjk3CueomLiSQZYFmFe558cS46438LYcC6bRFEE2oRX302pOHfZXob7CswuFf2M8IH5uLe7e-/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTUEIsSjk3CueomLiSQZYFmFe558cS46438LYcC6bRFEE2oRX302pOHfZXob7CswuFf2M8IH5uLe7e-/pubhtml,TRUE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTUEIsSjk3CueomLiSQZYFmFe558cS46438LYcC6bRFEE2oRX302pOHfZXob7CswuFf2M8IH5uLe7e-/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSdWF7xCno5GIeH5Tmk77e608NxUYCE1Wa83YRP1T2a84cKOVQ/viewform,https://docs.google.com/spreadsheets/d/1WuPrCjIoi0x02po7z7OJ5C6gYDVuuPLNqNkdbRqypZM,6,s67/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT9Dxr_p1vOODwNZNPveiI8gkFXafNZ8jlHuuNQQdssD_wWHfJSgZvYEe0qnvGzCiLXzLkCQV5YqExv/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vT9Dxr_p1vOODwNZNPveiI8gkFXafNZ8jlHuuNQQdssD_wWHfJSgZvYEe0qnvGzCiLXzLkCQV5YqExv/pubhtml,TRUE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vT9Dxr_p1vOODwNZNPveiI8gkFXafNZ8jlHuuNQQdssD_wWHfJSgZvYEe0qnvGzCiLXzLkCQV5YqExv/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSfbNUAfRg8WzkMoBngRtEwmOwl3xZMI0AX-AesZbsGeFm89gw/viewform,https://docs.google.com/spreadsheets/d/117qOe6uHicjdByuMSsmJGF76RF2Qvi8RNY6Ood0DiJY,6,s67/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vR3SDIPFztFqZL52t-oyOXvijGZ0_ue6pB1hcnwIiDdOW3bY8AkcE0XdPYjEq9yzzjnNg6kB2M-YH6Z/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vR3SDIPFztFqZL52t-oyOXvijGZ0_ue6pB1hcnwIiDdOW3bY8AkcE0XdPYjEq9yzzjnNg6kB2M-YH6Z/pubhtml,TRUE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vR3SDIPFztFqZL52t-oyOXvijGZ0_ue6pB1hcnwIiDdOW3bY8AkcE0XdPYjEq9yzzjnNg6kB2M-YH6Z/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSdfyNf2rsvy-2LYBY03kIsdTf39DZYqNngO_r4ufuK7B7z5QA/viewform,https://docs.google.com/spreadsheets/d/19FJAm5Azuc8VGsPqDHB5arqiQLQBUF2n47DDDxmaTHI,6,s67/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRr3IoFg5m3b73WjENVbhVFqTNdKXs6IfCCeo39TBYX117J_JSyv-eEWt-dAJi2Dpp5QKQPsSLPwlTx/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRr3IoFg5m3b73WjENVbhVFqTNdKXs6IfCCeo39TBYX117J_JSyv-eEWt-dAJi2Dpp5QKQPsSLPwlTx/pubhtml,TRUE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRr3IoFg5m3b73WjENVbhVFqTNdKXs6IfCCeo39TBYX117J_JSyv-eEWt-dAJi2Dpp5QKQPsSLPwlTx/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSfNeKx9_9p7uy-6rixzi9gZj_xWjTEr_Y2q_Jv6_Dzr0lqMrg/viewform,https://docs.google.com/spreadsheets/d/10Z4HRr91Bn0gaNwd_gMU1VfOYVSS118fz1fTwt1mAHg,6,s67/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSd1MYH1t0WKkRiB3Zt3B9nNnr7Gac9vRwdWe7IxjEuJT72tOvKx3KsJ1ZfHB7dgymQjsugM3-fuVtp/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSd1MYH1t0WKkRiB3Zt3B9nNnr7Gac9vRwdWe7IxjEuJT72tOvKx3KsJ1ZfHB7dgymQjsugM3-fuVtp/pubhtml,TRUE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSd1MYH1t0WKkRiB3Zt3B9nNnr7Gac9vRwdWe7IxjEuJT72tOvKx3KsJ1ZfHB7dgymQjsugM3-fuVtp/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLScQkrChABdPkknfG4wpGtOLnYDnzxVkPXLJ3mW9OYXumWEX6A/viewform,https://docs.google.com/spreadsheets/d/1LDogWHPiIp9fENOrNPSXRihd_w2_K2JkngE_4a3fMuU,6,s67/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSVTXhcD8ZL4IfhKHT6h-nOJYRhK0V7WZsxkUVVv5e1yzMKnafIFEeyjlm3pHZ9Odjgmq2zDCQkocK4/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSVTXhcD8ZL4IfhKHT6h-nOJYRhK0V7WZsxkUVVv5e1yzMKnafIFEeyjlm3pHZ9Odjgmq2zDCQkocK4/pubhtml,TRUE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSVTXhcD8ZL4IfhKHT6h-nOJYRhK0V7WZsxkUVVv5e1yzMKnafIFEeyjlm3pHZ9Odjgmq2zDCQkocK4/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSfbSAbH-RWKeHmQt7lhlsNTmtKkPW7ZcWujQNgHMuiCThwk6w/viewform,https://docs.google.com/spreadsheets/d/1ur_ZhZJvawH1BLLVLxthyAdqbxBxFUNzIy1yyOc3YV4,6,s67/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSPoZQQOOTDBxqfZqIi9y1ArAxpctbiKKNoZ3hVRgMz0bIpI458H0MLnnsfHyk4nsJu4_JwDVucnsPo/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSPoZQQOOTDBxqfZqIi9y1ArAxpctbiKKNoZ3hVRgMz0bIpI458H0MLnnsfHyk4nsJu4_JwDVucnsPo/pubhtml,TRUE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSPoZQQOOTDBxqfZqIi9y1ArAxpctbiKKNoZ3hVRgMz0bIpI458H0MLnnsfHyk4nsJu4_JwDVucnsPo/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
