Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLScSRWky5n3_6JgI3iCEgQmXxeRwVjX2bB-OE0l4DE1N-ENhlw/viewform,https://docs.google.com/spreadsheets/d/1PSjb2H-6clA2nY0e3d0CaQ2utG2IS22SN9B4crcuKeU,7,s46/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSiAuDYGgxJZybhH5CpgqAjtCR-JJuCKcId8MTiqRhlgF_Y6MWOlAtsu0VDOwwVl9WeBn9oVKPqhRU-/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSiAuDYGgxJZybhH5CpgqAjtCR-JJuCKcId8MTiqRhlgF_Y6MWOlAtsu0VDOwwVl9WeBn9oVKPqhRU-/pubhtml,FALSE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSiAuDYGgxJZybhH5CpgqAjtCR-JJuCKcId8MTiqRhlgF_Y6MWOlAtsu0VDOwwVl9WeBn9oVKPqhRU-/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSe8Y0zGMRYqmXQhTJ6NTPrf8uV0zUop5vUSj7seKORDOMX9Yg/viewform,https://docs.google.com/spreadsheets/d/1haNKg4rHtqv2nXRx3VPDH0TmJCnqo7KcARVIkmBSAVI,6,s46/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSlz0xeAssAbBX0_LXYAofECtuqu9WoJKWapqZO3HH8jUUwx0RudMNDVt054oPgZ__26EkM97Y2VKil/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSlz0xeAssAbBX0_LXYAofECtuqu9WoJKWapqZO3HH8jUUwx0RudMNDVt054oPgZ__26EkM97Y2VKil/pubhtml,FALSE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSlz0xeAssAbBX0_LXYAofECtuqu9WoJKWapqZO3HH8jUUwx0RudMNDVt054oPgZ__26EkM97Y2VKil/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSdF6P4pDwsg9Ri4Na2R4wNQGN5dqbGZ8OW0GS5cH3XtDDV0jQ/viewform,https://docs.google.com/spreadsheets/d/1ivA5DN6fscl5U7Pk73IUJF_zqq-lpkObb8PYSTfm7Wg,6,s46/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQLZW1m2uX1FzxYpFEYvHGx29_FIIjt8rogzyTBqEV7CgfuzmHPVwgkV9Rb2fGurcPP5P7b6FSaWTWj/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQLZW1m2uX1FzxYpFEYvHGx29_FIIjt8rogzyTBqEV7CgfuzmHPVwgkV9Rb2fGurcPP5P7b6FSaWTWj/pubhtml,FALSE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQLZW1m2uX1FzxYpFEYvHGx29_FIIjt8rogzyTBqEV7CgfuzmHPVwgkV9Rb2fGurcPP5P7b6FSaWTWj/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLSfs6FIzsExAGE8-zleQugeYTqD4MYPxDzHkMVPuuCfrmtWTgg/viewform,https://docs.google.com/spreadsheets/d/1nFwjLwMigo0NjrXfR30YCGfYhfSALAmeoqbfLI2XZr0,6,s46/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRUfrkQF2BcWMCZXfmS1CpPplyHHdjJeEByPk_ln1kTweyuLGj8mVZuGQk-fWIu3ICT0rh_V022oBTQ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRUfrkQF2BcWMCZXfmS1CpPplyHHdjJeEByPk_ln1kTweyuLGj8mVZuGQk-fWIu3ICT0rh_V022oBTQ/pubhtml,FALSE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRUfrkQF2BcWMCZXfmS1CpPplyHHdjJeEByPk_ln1kTweyuLGj8mVZuGQk-fWIu3ICT0rh_V022oBTQ/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSdlTl7VSp6TlVeQfr9YsCf84YyqhR4ZVadrztQifmu7SOEBAA/viewform,https://docs.google.com/spreadsheets/d/1g7tYziI7mLJUU735XBq-jxF4MahqHsMh25g5une0qVI,6,s46/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTQ39f2DQInsX1mUcxKGAXvwPsqVQgSK20vAY_euNIJ58l1CF3ppnoM9-IEwy_OfZW7SInt9pNiPE3x/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTQ39f2DQInsX1mUcxKGAXvwPsqVQgSK20vAY_euNIJ58l1CF3ppnoM9-IEwy_OfZW7SInt9pNiPE3x/pubhtml,FALSE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTQ39f2DQInsX1mUcxKGAXvwPsqVQgSK20vAY_euNIJ58l1CF3ppnoM9-IEwy_OfZW7SInt9pNiPE3x/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSevx-2yscB8vJZSJdzASwJaZLWo3A6AHNzjlDXcB_gQGE6H5w/viewform,https://docs.google.com/spreadsheets/d/1aEiRNWd-mMvE0YdW4qmNeIl5shdp2ZTqUKPRTI5G8IQ,6,s46/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRQWLAV8CJ-Ddyl2yE7oBs9cV4RcAvYfrmgm8QPf_UtFiVenXaOhlcvUklGnbIAXgBH6sLiisawWB0C/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRQWLAV8CJ-Ddyl2yE7oBs9cV4RcAvYfrmgm8QPf_UtFiVenXaOhlcvUklGnbIAXgBH6sLiisawWB0C/pubhtml,FALSE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRQWLAV8CJ-Ddyl2yE7oBs9cV4RcAvYfrmgm8QPf_UtFiVenXaOhlcvUklGnbIAXgBH6sLiisawWB0C/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLScKoYiHMSOfrt5WdtQ2rLcIwNCr0jmfBnOMyDRZ5V8JLD14sw/viewform,https://docs.google.com/spreadsheets/d/10AzomwxDBTdEVUpaUKIgyLQQMQRvlM-CuJG7gze1tDY,6,s46/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vROKXZV_KOv9OgIokTscxGCrOm5g8CpPr3SBTmC-v4-_EOgcCvZGXhU4aaRvxfGf8aC7Tmsamrs2ysY/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vROKXZV_KOv9OgIokTscxGCrOm5g8CpPr3SBTmC-v4-_EOgcCvZGXhU4aaRvxfGf8aC7Tmsamrs2ysY/pubhtml,FALSE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vROKXZV_KOv9OgIokTscxGCrOm5g8CpPr3SBTmC-v4-_EOgcCvZGXhU4aaRvxfGf8aC7Tmsamrs2ysY/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSeGACQN1LlhP1nUAwEPsVBCPujP0ITU2eUklwPYZ4DecKDP5Q/viewform,https://docs.google.com/spreadsheets/d/1dzbzL_zKVkt5tV86dXM71oavRBKtrGrTon-4QfxkCSc,6,s46/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQNO7JtNKYUzKX7YVTM-AAV1QmcI-cP45ZpYCtz2jNTtMBntKJsD1E7mVktjW0XY8x6QcNQWH5W0RWv/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQNO7JtNKYUzKX7YVTM-AAV1QmcI-cP45ZpYCtz2jNTtMBntKJsD1E7mVktjW0XY8x6QcNQWH5W0RWv/pubhtml,FALSE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQNO7JtNKYUzKX7YVTM-AAV1QmcI-cP45ZpYCtz2jNTtMBntKJsD1E7mVktjW0XY8x6QcNQWH5W0RWv/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLScXh36YPqEC80Zr6QQkKRZzEOkVdm20uT7IgeNW5mO89cY4Nw/viewform,https://docs.google.com/spreadsheets/d/11Dik2jBW65Byda1Li26PbBY2p7XeoxFmSV8-74KFw4Q,6,s46/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTDjhA-FtUHC29rZkr1d0tOSU2fT1eXQOsZZBg8uJGY5Unz-1G8KwSOlTEJ-yhpdOEYF2aXnBUyv6nm/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTDjhA-FtUHC29rZkr1d0tOSU2fT1eXQOsZZBg8uJGY5Unz-1G8KwSOlTEJ-yhpdOEYF2aXnBUyv6nm/pubhtml,FALSE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTDjhA-FtUHC29rZkr1d0tOSU2fT1eXQOsZZBg8uJGY5Unz-1G8KwSOlTEJ-yhpdOEYF2aXnBUyv6nm/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSf0nD6rYdFkJ_2IZdT_uTNJeVHP0wQ9MWnM5ZLGzronEl1oxA/viewform,https://docs.google.com/spreadsheets/d/1H0dOv49qMmgmgZrLA_teD7sFtzxHOF5g4mgSYGsFmV4,6,s46/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTIoKaYa0ky5rQgD5Wdcnk8Nmlx_xh44OIeWaDMtNtQxwZRyy-_QLlZ1o15mpTPfxmUw78SiQnZa-fL/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTIoKaYa0ky5rQgD5Wdcnk8Nmlx_xh44OIeWaDMtNtQxwZRyy-_QLlZ1o15mpTPfxmUw78SiQnZa-fL/pubhtml,FALSE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTIoKaYa0ky5rQgD5Wdcnk8Nmlx_xh44OIeWaDMtNtQxwZRyy-_QLlZ1o15mpTPfxmUw78SiQnZa-fL/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
