Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLSfVLPzMlTpDUe-oqkz57Xk6Spwhl0Ic8QdLlG-WMgS9AUnm5A/viewform,https://docs.google.com/spreadsheets/d/1tRU5du8V2QoXMFfqprTohZkBIX4qJ5m2dhHT6G9kX-o,7,s74/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRPl2cwxsIlrcvO-BGxOaKpFOMIBT1CojLXdGAyPH6E2E20yocnoCjL4xEuaj1rHl_H7fO2iMn_lMWt/pubhtml?gid=492866481&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRPl2cwxsIlrcvO-BGxOaKpFOMIBT1CojLXdGAyPH6E2E20yocnoCjL4xEuaj1rHl_H7fO2iMn_lMWt/pubhtml,TRUE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRPl2cwxsIlrcvO-BGxOaKpFOMIBT1CojLXdGAyPH6E2E20yocnoCjL4xEuaj1rHl_H7fO2iMn_lMWt/pubhtml?gid=492866481&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSd78hDfd8H2KcZkoFIyQkp2m5-gnvOopcqAKzebXF71ScmDdw/viewform,https://docs.google.com/spreadsheets/d/1-cmYmO0LTVirJV0J-v0rbYMiBB7bAbL2jmFfvoRakIM,6,s74/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSRvUSDzIctt3yv-LXPhfMWSy7MEC4zVIcRr7DU3qoi4-Ku_5RshWbJwY_5_ZEUnLHR99H2RaAI4zJo/pubhtml?gid=1444325786&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSRvUSDzIctt3yv-LXPhfMWSy7MEC4zVIcRr7DU3qoi4-Ku_5RshWbJwY_5_ZEUnLHR99H2RaAI4zJo/pubhtml,TRUE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSRvUSDzIctt3yv-LXPhfMWSy7MEC4zVIcRr7DU3qoi4-Ku_5RshWbJwY_5_ZEUnLHR99H2RaAI4zJo/pubhtml?gid=1444325786&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSeo6spD5LVWJUv6YMC39fQtsCXGw1dmJXxURy2Zuccw3Vf2nQ/viewform,https://docs.google.com/spreadsheets/d/1NNzvkgv2b7P8immn0vjyvEkgd_fvICNd5k9-x17242Q,6,s74/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSTJu12ibWTiOPY9ZLfSJ3twU7gfFbDqYDD92H5m4-m3DotabZkyvh-6g3Pf63rayR3CPup8YbEDyqG/pubhtml?gid=318767863&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSTJu12ibWTiOPY9ZLfSJ3twU7gfFbDqYDD92H5m4-m3DotabZkyvh-6g3Pf63rayR3CPup8YbEDyqG/pubhtml,TRUE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSTJu12ibWTiOPY9ZLfSJ3twU7gfFbDqYDD92H5m4-m3DotabZkyvh-6g3Pf63rayR3CPup8YbEDyqG/pubhtml?gid=318767863&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLSclOZYMKYMFv0YZq0twkPSKDDfs_-0o0IADLmPj4n4sbJKNsg/viewform,https://docs.google.com/spreadsheets/d/1Op0-xdUI2kTw-q5xtsY_m1LMy6XPNBkLQ5bFaakOKlY,6,s74/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSU7N7DerlF55Iket3ZceQDfLZU0bIfMIaeHNuU7msbabe8IRj-n89kPvGZcil6v1y_dBHSM-mpZ7kJ/pubhtml?gid=995132040&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSU7N7DerlF55Iket3ZceQDfLZU0bIfMIaeHNuU7msbabe8IRj-n89kPvGZcil6v1y_dBHSM-mpZ7kJ/pubhtml,TRUE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSU7N7DerlF55Iket3ZceQDfLZU0bIfMIaeHNuU7msbabe8IRj-n89kPvGZcil6v1y_dBHSM-mpZ7kJ/pubhtml?gid=995132040&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSfAWQQy3f9wM4SzFmtDL4_3zO2ccygqhxjVH4LlfJ9w_y_7Iw/viewform,https://docs.google.com/spreadsheets/d/1hwofKHdYUxo7_CoZQx-lwi7I-wcP8FaKBY7gJ6nRnTU,6,s74/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSJXCH4G5VUsmKkj8ExubdRvCy984ykRfM5ttfxaZCiI1eJl4q_TdaZCMW_Pp_QexT3dPmHOSIH8B53/pubhtml?gid=1191913498&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSJXCH4G5VUsmKkj8ExubdRvCy984ykRfM5ttfxaZCiI1eJl4q_TdaZCMW_Pp_QexT3dPmHOSIH8B53/pubhtml,TRUE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSJXCH4G5VUsmKkj8ExubdRvCy984ykRfM5ttfxaZCiI1eJl4q_TdaZCMW_Pp_QexT3dPmHOSIH8B53/pubhtml?gid=1191913498&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSeYH3u68gWys95bcJ07g9nUfj6UDPynrPP30eORRe0gXNQAFQ/viewform,https://docs.google.com/spreadsheets/d/1WmbDvB-iuJ4r6bcQhdJwHOtkXUlrjXEFHoXHm7l5K5E,6,s74/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQuBZRbQjBSRueeyWF63zfMSfAoLS7j-UUFbuCFyPSGrnw8QFdDpMirw5snWMyx1p608ayh-JYYjDL6/pubhtml?gid=646896218&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQuBZRbQjBSRueeyWF63zfMSfAoLS7j-UUFbuCFyPSGrnw8QFdDpMirw5snWMyx1p608ayh-JYYjDL6/pubhtml,TRUE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQuBZRbQjBSRueeyWF63zfMSfAoLS7j-UUFbuCFyPSGrnw8QFdDpMirw5snWMyx1p608ayh-JYYjDL6/pubhtml?gid=646896218&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSc_Yi35PYfh8tGvylE9LHF3aUu6A5fBXF0buyC_gWs_Mrw9JQ/viewform,https://docs.google.com/spreadsheets/d/12MWiOA-D4kBUsobJ5ylqqhO_pNHAseKL-tQhV-j_VLE,6,s74/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQdbJdbEQ5IUsRmZKx8lVWcllNqt9UQSAMHOx5qO-ndLEdEvqukRQsScJwH7dvp9ztHHOK356Q1lCxd/pubhtml?gid=667837451&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQdbJdbEQ5IUsRmZKx8lVWcllNqt9UQSAMHOx5qO-ndLEdEvqukRQsScJwH7dvp9ztHHOK356Q1lCxd/pubhtml,TRUE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQdbJdbEQ5IUsRmZKx8lVWcllNqt9UQSAMHOx5qO-ndLEdEvqukRQsScJwH7dvp9ztHHOK356Q1lCxd/pubhtml?gid=667837451&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLSdRgitSLBBhACyRlrYlYtINyFmonw4ZBRdNvQKAVk0Dujj_sA/viewform,https://docs.google.com/spreadsheets/d/17PMwEigsswSbnQiFJi8mySOpAL0D5QeK_GynO6bot8U,6,s74/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTsk993ehUHZoi5kqAIIDB-bcAXvG1qMDBnDa7Gu9Xso96hloOS6RF7LUniVd8PM3JrMjFL08vg9V6V/pubhtml?gid=301683247&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTsk993ehUHZoi5kqAIIDB-bcAXvG1qMDBnDa7Gu9Xso96hloOS6RF7LUniVd8PM3JrMjFL08vg9V6V/pubhtml,TRUE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTsk993ehUHZoi5kqAIIDB-bcAXvG1qMDBnDa7Gu9Xso96hloOS6RF7LUniVd8PM3JrMjFL08vg9V6V/pubhtml?gid=301683247&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLScSFNlMKyPfXV0eeQyFEoN5zSiEjrbBLPPFn9ayuuZl9rDGZw/viewform,https://docs.google.com/spreadsheets/d/14YFrryIDfqN_bHI-WtdlIsyP1J5mLY5rBjV0HCSgqiY,6,s74/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSuOKIon3ltaST8h9FdWcAXLHUFiWL8deMdSuxr8Eia60IlWCNJOKrpm4HEHWsSDaD00alhPzZta9jD/pubhtml?gid=107024752&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSuOKIon3ltaST8h9FdWcAXLHUFiWL8deMdSuxr8Eia60IlWCNJOKrpm4HEHWsSDaD00alhPzZta9jD/pubhtml,TRUE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSuOKIon3ltaST8h9FdWcAXLHUFiWL8deMdSuxr8Eia60IlWCNJOKrpm4HEHWsSDaD00alhPzZta9jD/pubhtml?gid=107024752&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSc552s_D9lS85KN6uG_kXBFluE6S5N-DTCHz02kIBTPuHFXPA/viewform,https://docs.google.com/spreadsheets/d/1h1mb_zJGuiGPtSlGMLwfmRnoD2ynRy5UFXzcMLWCBcY,6,s74/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSvIFsYM7beM-cBpQ8BuXXo5mWE1I8JAYM9LNa3RTuADON3Wh1Qq7yqPYMx2afReZ-U0-RrVydz8dhr/pubhtml?gid=354235421&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vSvIFsYM7beM-cBpQ8BuXXo5mWE1I8JAYM9LNa3RTuADON3Wh1Qq7yqPYMx2afReZ-U0-RrVydz8dhr/pubhtml,TRUE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vSvIFsYM7beM-cBpQ8BuXXo5mWE1I8JAYM9LNa3RTuADON3Wh1Qq7yqPYMx2afReZ-U0-RrVydz8dhr/pubhtml?gid=354235421&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
