Div,Form,Spreadsheet,#,Slug,Done,Checked,Embed Standings,Display Standings,Promotion Scheme,To copy to website
A1,https://docs.google.com/forms/d/e/1FAIpQLSenDI5ZDBlUPjsC0_GtZQGINwDbOP6FHZ8j6vqRdp35rRD4JA/viewform,https://docs.google.com/spreadsheets/d/14iQaYLjd78Qk1tbPOu591WE3IwMXkM1ylY8tvnYlp_8,6,s48/a1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQqnyAG3mCAttGaHzjo_uU-ZAnIv99pZ-Z053rWJWqaH3reXb2_SulvjawRy6XNTxxjeJpzNCqreLbs/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQqnyAG3mCAttGaHzjo_uU-ZAnIv99pZ-Z053rWJWqaH3reXb2_SulvjawRy6XNTxxjeJpzNCqreLbs/pubhtml,TRUE,"<div id=""A1"" class=""current-standings filterDiv divA""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQqnyAG3mCAttGaHzjo_uU-ZAnIv99pZ-Z053rWJWqaH3reXb2_SulvjawRy6XNTxxjeJpzNCqreLbs/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B1,https://docs.google.com/forms/d/e/1FAIpQLSdRhaP8JGIv6GeEweIFEuHLGrRKjbRNE7NHRZtV4R31B1KroQ/viewform,https://docs.google.com/spreadsheets/d/1f9QsYqNpd1ZhWPLnO_hxsdtuKBb9-mB-X7Fy9MGdIcE,6,s48/b1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS2UnjxDhkHMwvV6lSSHZKrATsSBfXI6BdrFr8APP6vIq965gAtQ-zQoGFi_ev3AdUoPMOzY_f8FM9b/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vS2UnjxDhkHMwvV6lSSHZKrATsSBfXI6BdrFr8APP6vIq965gAtQ-zQoGFi_ev3AdUoPMOzY_f8FM9b/pubhtml,TRUE,"<div id=""B1"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vS2UnjxDhkHMwvV6lSSHZKrATsSBfXI6BdrFr8APP6vIq965gAtQ-zQoGFi_ev3AdUoPMOzY_f8FM9b/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
B2,https://docs.google.com/forms/d/e/1FAIpQLSexeNzUdVyaSCx5R1dzcYaYI1lBwGxGgBf9yue3xRcObIxd5w/viewform,https://docs.google.com/spreadsheets/d/1NIF7ODX1pjrAPmAl-KrpsTlRGyl34v8KMmHK1o83RA8,6,s48/b2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRMOelwtJ5WHOhpDV6cF9gPsRWK0p6gVAJMlVsZhvX4L3YLEBjEaYTwbp-diFM-C72kXSfHAiCkCU-P/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vRMOelwtJ5WHOhpDV6cF9gPsRWK0p6gVAJMlVsZhvX4L3YLEBjEaYTwbp-diFM-C72kXSfHAiCkCU-P/pubhtml,TRUE,"<div id=""B2"" class=""current-standings filterDiv divB""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vRMOelwtJ5WHOhpDV6cF9gPsRWK0p6gVAJMlVsZhvX4L3YLEBjEaYTwbp-diFM-C72kXSfHAiCkCU-P/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C1,https://docs.google.com/forms/d/e/1FAIpQLSdiw8omBUYnRgp3CHvYuZMmSrap9JoIHWFZAC0lZ_TGO4u7gQ/viewform,https://docs.google.com/spreadsheets/d/1rBS6Z9y72jOLK0CDK99uYa32WRjoUX68fvpc4cLkuJc,6,s48/c1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQl5UncQMD2aXF7RpCIRr7FLtbwoW3shkjz2z-kWaJQgJ2v4cegea0K8-ZeKMV0cxicIWVcoT4RS-e5/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQl5UncQMD2aXF7RpCIRr7FLtbwoW3shkjz2z-kWaJQgJ2v4cegea0K8-ZeKMV0cxicIWVcoT4RS-e5/pubhtml,TRUE,"<div id=""C1"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQl5UncQMD2aXF7RpCIRr7FLtbwoW3shkjz2z-kWaJQgJ2v4cegea0K8-ZeKMV0cxicIWVcoT4RS-e5/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C2,https://docs.google.com/forms/d/e/1FAIpQLSfqhmYzCfbQFfsLynZiH5UN3bEqva0S1pIGQOcFNifWK5bFlQ/viewform,https://docs.google.com/spreadsheets/d/1TR5wc3Nc-E9lvzpJaHtNvVWnRI809UbF6QB02tU4dqg,6,s48/c2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTaIbRRQiExzYykoB0bmwLkItFr3cjYOvcoNK-emdnYKZL1_qip9osLnUE9EzDJ6ZtkzH9OQ9fBMPEj/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTaIbRRQiExzYykoB0bmwLkItFr3cjYOvcoNK-emdnYKZL1_qip9osLnUE9EzDJ6ZtkzH9OQ9fBMPEj/pubhtml,TRUE,"<div id=""C2"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTaIbRRQiExzYykoB0bmwLkItFr3cjYOvcoNK-emdnYKZL1_qip9osLnUE9EzDJ6ZtkzH9OQ9fBMPEj/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C3,https://docs.google.com/forms/d/e/1FAIpQLSck6PJu3GQUeTFMK3rHCt-1n21w79TrwNaaujeuEl9mUXWFzA/viewform,https://docs.google.com/spreadsheets/d/1UGkSx3EAB-yUfyo7A1nrQwQZ4Z1VF4SA6kvhhavxdIg,6,s48/c3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQUGw-V0KdXAejTvMGuDYhyKYo9zDiclU-RJMyswX7BSxSudt5xkMrLWxCdyYwllz2kBlEXBttTWYsS/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQUGw-V0KdXAejTvMGuDYhyKYo9zDiclU-RJMyswX7BSxSudt5xkMrLWxCdyYwllz2kBlEXBttTWYsS/pubhtml,TRUE,"<div id=""C3"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQUGw-V0KdXAejTvMGuDYhyKYo9zDiclU-RJMyswX7BSxSudt5xkMrLWxCdyYwllz2kBlEXBttTWYsS/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
C4,https://docs.google.com/forms/d/e/1FAIpQLSeZuVnBxbIZhribJKTWOhdSrCb-z6J3kXGSJIjpDkT9JqhU8A/viewform,https://docs.google.com/spreadsheets/d/1k8UJtOvzVn-_B6lz9nzugexU1u9Y2olWGOgTzowLvoA,6,s48/c4,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTQIpHyeA3wS79VMJRuRYuli56bAo15kGBqf28imOfxR9spmH4IF1GdLd5xwB48AkpYg1X4NGPhwVEj/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTQIpHyeA3wS79VMJRuRYuli56bAo15kGBqf28imOfxR9spmH4IF1GdLd5xwB48AkpYg1X4NGPhwVEj/pubhtml,TRUE,"<div id=""C4"" class=""current-standings filterDiv divC""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTQIpHyeA3wS79VMJRuRYuli56bAo15kGBqf28imOfxR9spmH4IF1GdLd5xwB48AkpYg1X4NGPhwVEj/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D1,https://docs.google.com/forms/d/e/1FAIpQLScJzuciQVxqpS3F5BG_MqK6G-4IecWnE7oRVTKF4sIxQVAE3w/viewform,https://docs.google.com/spreadsheets/d/1fJ2ghSdU3ZR-s5duq1A_qzL25XUqpUX30rjYCvpikng,6,s48/d1,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTRK2iusuZQgz1IcuzoSgyk-6ev631UVj5Ng9Iu48STqwwAroQcMMgpobO9v3qkgC-EOFfpVGWk5Cmm/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTRK2iusuZQgz1IcuzoSgyk-6ev631UVj5Ng9Iu48STqwwAroQcMMgpobO9v3qkgC-EOFfpVGWk5Cmm/pubhtml,TRUE,"<div id=""D1"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTRK2iusuZQgz1IcuzoSgyk-6ev631UVj5Ng9Iu48STqwwAroQcMMgpobO9v3qkgC-EOFfpVGWk5Cmm/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D2,https://docs.google.com/forms/d/e/1FAIpQLScmZVbmRsVwJ527LNzQ2VN5AeKKs34vsRtTjtE_8hzlD_7Ecg/viewform,https://docs.google.com/spreadsheets/d/16Q2-Qjn8anPKJu5WovMaUhCMHKZBafVrLHVvQEnnybs,6,s48/d2,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQyF0dDHhUHw18WTwzkc5nVpSTii_WwW0Z2Dpc86rcDw2e1oG1j1Aq58YLPjWaK7EAIVUJn5xpT9dR_/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vQyF0dDHhUHw18WTwzkc5nVpSTii_WwW0Z2Dpc86rcDw2e1oG1j1Aq58YLPjWaK7EAIVUJn5xpT9dR_/pubhtml,TRUE,"<div id=""D2"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQyF0dDHhUHw18WTwzkc5nVpSTii_WwW0Z2Dpc86rcDw2e1oG1j1Aq58YLPjWaK7EAIVUJn5xpT9dR_/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
D3,https://docs.google.com/forms/d/e/1FAIpQLSdx-CiCaQf9iUZ3ZUpTA3APS-5t80cDOqjGPzLrZYd4zoWp0Q/viewform,https://docs.google.com/spreadsheets/d/15j56NbC5-CoghqQQgl6CPU0bCQpyIf6KeOKrJMz6VI8,6,s48/d3,TRUE,TRUE,"<iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTVEc9uzQlc6C8oPIUDMCN4gIjAaPZpzNsUFmydJeMngnVZs1KP4tGKW9jOEe4aS67MZpOzrPZLjjEU/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe>",https://docs.google.com/spreadsheets/d/e/2PACX-1vTVEc9uzQlc6C8oPIUDMCN4gIjAaPZpzNsUFmydJeMngnVZs1KP4tGKW9jOEe4aS67MZpOzrPZLjjEU/pubhtml,TRUE,"<div id=""D3"" class=""current-standings filterDiv divD""><iframe src=""https://docs.google.com/spreadsheets/d/e/2PACX-1vTVEc9uzQlc6C8oPIUDMCN4gIjAaPZpzNsUFmydJeMngnVZs1KP4tGKW9jOEe4aS67MZpOzrPZLjjEU/pubhtml?gid=1451526726&amp;single=true&amp;widget=true&amp;headers=false""></iframe></div>"
